Date,Close,High,Low,Open,Volume
2018-02-20,156.86497497558594,158.18412452080875,155.93493074108423,156.0013697126357,36785600
2018-02-21,156.41891479492188,159.17109218869953,156.3240061340212,157.63367035310236,41161800
2018-02-22,156.39993286132812,157.9373547234153,156.0013425445288,157.10220483239075,37074400
2018-02-23,159.59814453125,159.59814453125,157.01678547390586,157.6621324787558,50096900
2018-02-26,161.71449279785156,161.71449279785156,160.2150401199567,160.34790356537889,39266700
2018-02-27,159.7120361328125,162.02766851520525,159.63612657889087,161.76194163339252,42209900
2018-02-28,158.6870880126953,161.14506875739272,158.58269428124729,160.6231001001526,42936300
2018-03-01,156.0962371826172,159.50326123563298,154.6916787553548,158.77250507884906,76809900
2018-03-02,157.52928161621094,157.80449357190852,153.70469705323865,154.2171661876865,57445100
2018-03-05,159.27549743652344,159.68357284963142,156.20063906203413,156.78904673630015,38540200
2018-03-06,159.9492950439453,160.49024836844137,158.94332691175526,160.05368878300442,29480900
2018-03-07,160.3194122314453,160.45229015197168,158.44983900459735,158.72505095747482,34609400
2018-03-08,161.20201110839844,161.3158899153236,160.33839153980708,160.98373856811577,25828400
2018-03-09,164.33384704589844,164.33384704589844,162.11312290552914,162.35038012944122,38310500
2018-03-12,165.2069091796875,165.58651484739113,164.4476833632523,164.8178039576231,37635000
2018-03-13,162.95774841308594,166.27934935155784,162.5401734067131,165.58654787233434,55638900
2018-03-14,162.9292449951172,163.93522761038608,162.21747344945368,163.81184924187508,40536400
2018-03-15,162.78689575195312,163.73592447526937,162.18900302233456,163.04313756193665,28810400
2018-03-16,162.30291748046875,163.42276456911557,162.22699343497948,163.06214345433034,31176700
2018-03-19,158.8399658203125,160.8551659379276,157.45212974576185,160.74110238546515,71395100
2018-03-20,159.36276245117188,159.7334834911441,158.37417784608604,158.90649374917228,34075700
2018-03-21,158.6688995361328,160.41794217503895,157.97498856066377,158.9445725362742,43863500
2018-03-22,154.7525634765625,157.57575324202094,154.55293769825153,156.4730902384057,66607300
2018-03-23,150.674560546875,155.2277903590857,150.59851335013758,154.5718959786801,80110400
2018-03-26,156.27342224121094,156.46354750424757,151.2924536473075,153.72590616715667,57481500
2018-03-27,151.21646118164062,157.43317371305596,149.88565638125357,157.43317371305596,78889100
2018-03-28,149.47689819335938,151.8818353632308,148.3267039143005,150.35141948199222,89369700
2018-03-29,152.21449279785156,153.71639231699334,148.88750404778963,150.28484048317722,68692600
2018-04-02,147.82290649414062,151.8438218088388,146.2734896573479,151.13089541319334,85549400
2018-04-03,149.486328125,150.1137065266538,146.80573373400634,149.11560716120778,64090000
2018-04-04,151.84378051757812,152.30954968651295,146.42552978045137,146.59663961122877,65768700
2018-04-05,152.7087860107422,153.59282203977622,151.59662288094117,153.35517997346352,43054900
2018-04-06,148.8875732421875,152.52825293549088,148.17464675013264,151.02635271835211,59870900
2018-04-09,149.93316650390625,152.92746600279338,149.67652345034898,150.1708086305866,41810400
2018-04-10,153.24110412597656,153.73538914098737,151.20688878175977,152.29053593700573,48296800
2018-04-11,152.3571014404297,153.99208024287634,152.18600609121958,152.28105422816208,41622100
2018-04-12,154.19171142578125,154.7240274259041,153.19361167328927,153.27915935091121,30467900
2018-04-13,153.39321899414062,155.18979270082383,152.72782401102143,154.96166556633884,44604900
2018-04-16,154.5623779296875,155.12320962422095,153.49773180103574,154.46731531845353,28180800
2018-04-17,157.889404296875,158.23160947343288,155.80765734819133,156.12134663541283,35536100
2018-04-18,158.2126007080078,158.74491667073102,157.13845381603423,157.88941094557188,29573900
2018-04-19,156.75820922851562,157.78482465050382,156.2163783789163,157.41410362349586,34705700
2018-04-20,154.27725219726562,156.47306285173977,153.73542125420187,156.3589992866832,49197100
2018-04-23,153.88746643066406,155.63650822291325,153.06047683960972,155.02814522976058,33040600
2018-04-24,150.6270751953125,154.85710167860134,149.6099600441333,154.61945957836576,70256800
2018-04-25,150.8076629638672,151.4350415561113,148.73543092251316,150.89322513882553,52089300
2018-04-26,153.98255920410156,154.49585968766303,152.26201845244023,152.75631801386584,43005500
2018-04-27,154.07760620117188,156.28293153253688,153.20308514013698,156.24490067950197,51043400
2018-04-30,152.98446655273438,155.3989036847832,152.60423052497617,154.43883491067126,35615300
2018-05-01,154.73348999023438,154.75250541544514,152.22399052963883,152.58521108604532,36513500
2018-05-02,153.82098388671875,155.48447856981082,153.64037357183085,154.99967940784384,38646800
2018-05-03,153.80197143554688,154.37230377807907,151.3495032004468,153.0415138076478,60337100
2018-05-04,156.72019958496094,157.08142020024212,153.02248927510283,153.1365673404412,41543200
2018-05-07,158.02247619628906,158.53577668584893,157.32855090816213,157.45212942609285,32500200
2018-05-08,157.8608856201172,158.20307628611133,156.7106915872811,157.68977578259884,26040200
2018-05-09,159.5813751220703,159.69543865108963,157.58517633712452,158.14600802749345,29122700
2018-05-10,161.2353973388672,161.3494754028478,159.97113970495224,160.0947182307138,27067600
2018-05-11,161.08328247070312,161.46350392273425,160.37985682947505,161.0452516227888,24688800
2018-05-14,161.35899353027344,162.37610872854123,161.0928355260493,161.4540561765778,21821700
2018-05-15,159.57188415527344,160.17074678171977,158.7258790106131,160.08519912209033,49361600
2018-05-16,160.6269989013672,160.9977198927063,159.70494665286657,159.78099384397697,22941200
2018-05-17,160.0091552734375,161.2258814731549,159.22968234621706,160.06618704771796,27480200
2018-05-18,159.18223571777344,159.94267904947162,158.94459355048605,159.39134748082168,26217900
2018-05-21,160.07571411132812,161.12134516197605,159.39130369718092,160.41791931840174,22954600
2018-05-22,159.8665771484375,161.07380300670965,159.58141824882523,160.8076450307236,19477700
2018-05-23,161.21640014648438,161.23540107048606,158.63085303908537,158.64985396308705,26557800
2018-05-24,161.16888427734375,161.45405771444976,159.54340583900594,161.16888427734375,27696500
2018-05-25,161.33047485351562,161.9103221751108,160.84569017658453,161.14986453136783,27460500
2018-05-29,160.6175079345703,161.52054481253543,159.65743928603132,160.5984925095392,41220500
2018-05-30,161.76771545410156,162.05288886108707,160.85517795717436,161.19738314465255,22665800
2018-05-31,161.66319274902344,162.73732529753707,161.24494028573346,161.7677413603216,35670900
2018-06-01,164.20114135742188,164.2961894661823,162.42356911983313,162.47110042647253,45543300
2018-06-04,165.68405151367188,165.72206786228813,164.51485660882346,164.6194051936483,20459600
2018-06-05,166.19737243652344,166.47304538985048,165.46544522560114,166.0738084099322,24779300
2018-06-06,167.1669464111328,167.1954623005546,165.5319677298497,166.36847249827963,25036600
2018-06-07,165.80764770507812,167.2335003795084,164.9711573324883,167.19548402351393,39600300
2018-06-08,165.817138671875,166.23539104989322,164.61941331581892,165.02816523234452,31780300
2018-06-11,166.26393127441406,166.6726687462439,165.6650685087324,165.69358440190547,22319700
2018-06-12,167.13844299316406,167.3000378801192,166.3114531291812,166.4920489408209,22511800
2018-06-13,167.12892150878906,168.38366409271248,166.75818595623167,167.39507946612193,37858600
2018-06-14,168.8209991455078,169.0966576738183,167.7753678218612,167.8989463886176,35916000
2018-06-15,168.2316131591797,168.56431794407888,167.40462318551968,168.18408183211915,49615700
2018-06-18,168.1343994140625,168.27728402426746,166.64834132566838,167.1722757890293,31633200
2018-06-19,167.65811157226562,167.69620929288266,165.47665731166225,166.0101126137015,38236000
2018-06-20,168.84889221191406,169.54428837504187,168.27732456227233,168.42974454025267,33038000
2018-06-21,167.38189697265625,169.44904395385657,167.0580008718632,169.2775678374873,43469400
2018-06-22,167.0103302001953,168.0105515137023,166.41018578363895,167.94387687606562,30073200
2018-06-25,163.24757385253906,165.74340363332522,161.7615154764379,165.49571754692937,77799700
2018-06-26,163.91439819335938,164.85746582035796,163.2475644933565,163.84770900913205,39008100
2018-06-27,161.68531799316406,165.35284569476022,161.57101027403095,164.60981644925585,52843500
2018-06-28,163.07611083984375,163.62862232731078,161.15184869874383,161.4852655649015,46407700
2018-06-29,163.5143280029297,164.72413809647117,163.27617721088606,163.85726572489534,36408500
2018-07-02,164.6097869873047,164.65742004027462,161.62813520530406,161.98059363326098,31770000
2018-07-03,162.70462036132812,165.22901288582165,162.54267957065971,165.22901288582165,25512700
2018-07-05,164.7240753173828,164.85743912867724,162.92365659712536,163.76195171701335,31626200
2018-07-06,167.28665161132812,167.41049468098953,164.80035663215997,165.10519663884293,37005600
2018-07-09,168.7916717529297,168.82976946460778,167.48661072839533,168.15342969948722,27362100
2018-07-10,168.91551208496094,169.29654733797656,168.33442387599604,169.10602971146875,23902500
2018-07-11,168.05821228027344,168.67741292495577,167.46760309708296,167.59143159756533,30280600
2018-07-12,170.9541473388672,170.9541473388672,168.68694746044372,168.80125517345036,27930100
2018-07-13,171.09701538085938,171.37326383901427,170.4682939491818,170.9445954212586,28049800
2018-07-16,170.6873779296875,171.42088622097776,170.4016086926868,171.13510244841058,21405300
2018-07-17,171.72576904296875,172.08774834549956,168.8774804725627,168.8774804725627,31034100
2018-07-18,171.40187072753906,171.8877076167505,170.87795064512113,171.74480842880658,23220800
2018-07-19,170.54449462890625,171.3542129015085,170.34445616146016,170.7826453519579,31094100
2018-07-20,170.50634765625,171.63041176728368,170.3158155043927,171.05885891839893,35897300
2018-07-23,171.0493621826172,171.1255721534426,169.31563258692825,170.00150778879097,22184700
2018-07-24,171.75428771972656,173.42134261946075,171.04935641503548,172.81167740898056,36900300
2018-07-25,174.1548614501953,174.25963381041598,171.74476284710036,171.83050815133757,35026600
2018-07-26,171.51614379882812,172.34490361607132,171.28751388502468,171.79239222605395,40873500
2018-07-27,169.20132446289062,172.71643153146874,168.22967995892014,172.60212383348795,59456100
2018-07-30,166.81031799316406,169.30613329277722,166.01013493252654,169.2108817106454,60193000
2018-07-31,168.0867462158203,168.73452362074934,166.53401367398857,167.4675602650705,47285100
2018-08-01,168.72500610351562,169.22988443310544,167.75336169688927,168.47733460418124,37101900
2018-08-02,171.02081298828125,171.22086601107839,167.4580725862838,167.53428256946518,47178200
2018-08-03,171.54476928710938,171.55429008537612,170.59216617991902,171.34471623894865,28934400
2018-08-06,172.55450439453125,172.60213745097022,171.22086602764807,171.43043984752515,24808800
2018-08-07,173.18321228027344,173.5070937817642,172.66879856796047,173.04031312215676,29895700
2018-08-08,173.39285278320312,173.70721360930554,172.47834724039865,172.9451280795639,22680700
2018-08-09,173.28799438476562,173.97386962515085,173.03078753572956,173.28799438476562,18852900
2018-08-10,171.96388244628906,172.63070158029814,171.31610490498954,172.11628786580044,33818500
2018-08-13,171.77334594726562,173.38323248883054,171.69713597807754,172.2782242745169,26089200
2018-08-14,172.8498077392578,173.04986076062133,171.50663404950143,172.43066010254793,20913000
2018-08-15,170.7350311279297,172.02105098845027,169.6776412195547,171.4780603029426,58528000
2018-08-16,171.2970733642578,172.41161709698338,170.96365650990435,172.04962331632166,27711800
2018-08-17,171.33517456054688,171.76384299942796,169.8205392932353,170.84935226789074,36092600
2018-08-20,171.18275451660156,171.78289905210656,170.51593533024496,171.71620986568684,24939000
2018-08-21,171.81146240234375,172.84027529524005,171.5923678017613,171.69715470387757,26258700
2018-08-22,172.47830200195312,172.67835503357375,171.23039436040003,171.44948898697984,18042400
2018-08-23,172.2306365966797,173.42139042473255,171.94485277083317,172.17348273862422,25776200
2018-08-24,173.83099365234375,173.97389282556088,172.76408292971763,172.80218065456782,23136100
2018-08-27,175.60284423828125,175.60284423828125,174.43114654679988,174.7073950379932,29343600
2018-08-28,175.86001586914062,176.2505865331706,175.48850133241035,176.06958966273885,20277000
2018-08-29,177.8890838623047,177.9843354379703,176.0981856272052,176.16486027661435,29175600
2018-08-30,177.57472229003906,178.63211216318254,176.9840985672342,177.54614536391904,29315500
2018-08-31,177.80335998535156,178.3082384575115,177.16511766272615,177.35563537259546,28653200
2018-09-04,177.04127502441406,177.5651950508725,176.08867201548114,177.2603696465095,29063500
2018-09-05,174.75498962402344,176.7554614198,174.1548597137432,176.7268844971946,42623300
2018-09-06,173.1927032470703,175.04075490344187,172.02100593726652,174.83118113608646,46091400
2018-09-07,172.52586364746094,174.01192143100297,171.88762162686598,171.94477545922334,46629500
2018-09-10,173.10702514648438,173.61190359354052,172.16394290650481,173.51663747555799,26132000
2018-09-11,174.440673828125,174.72645766328532,171.96391450639823,172.4116391231831,30116500
2018-09-12,173.9262237548828,174.30725906676162,172.4306303578494,174.183430584962,36204000
2018-09-13,175.78379821777344,176.1172150209078,174.93598228454397,175.01219225484797,31133200
2018-09-14,175.26943969726562,176.18393048166837,174.5740290079533,175.90768199392997,31224100
2018-09-17,172.74501037597656,175.09794075601255,172.5830696235149,174.97409772477894,33071200
2018-09-18,174.17385864257812,175.0216743885276,172.8021085512526,172.88785383363222,31877300
2018-09-19,174.04052734375,174.61209483367674,172.90692769458653,174.20246807426406,31843400
2018-09-20,175.96481323242188,176.2029639633519,174.82169263107116,175.24084024319873,33295800
2018-09-21,175.002685546875,176.68878221804596,174.7835764137759,176.44111069629486,38605400
2018-09-24,175.48934936523438,175.55615854364933,173.01767187486863,173.73340961188956,34945600
2018-09-25,175.7279510498047,175.86155486197308,174.81180022227613,175.4130246578956,25277500
2018-09-26,175.8520050048828,177.49343147831073,175.50845028807876,175.8806333511396,36210600
2018-09-27,177.34075927734375,177.9706120966464,176.47232716846202,176.56776470898336,33113300
2018-09-28,177.30259704589844,177.77021774477507,176.52006446604196,176.8445288391111,28076800
2018-10-01,177.66522216796875,178.9630940751673,177.2166919422787,178.33324126099947,27371300
2018-10-02,177.26443481445312,178.62910153564383,176.8540853735556,177.51255206510797,25618600
2018-10-03,177.45529174804688,178.42869943142634,177.17854614955138,178.0087975067636,29128700
2018-10-04,174.04840087890625,176.85409618435176,172.78869500228706,176.73956820174195,80557300
2018-10-05,171.9202423095703,174.6114238744891,170.27881551715004,174.02928978459906,83325600
2018-10-08,170.87051391601562,172.3878749143364,168.84735135652835,171.31904420785528,66864500
2018-10-09,171.4239959716797,172.7504962405361,170.58419221180827,170.9945416006482,49097900
2018-10-10,163.8848876953125,170.4601325813882,163.66539881791252,170.35515710754913,114471100
2018-10-11,161.85220336914062,165.4785970892708,160.14396742209493,163.20733204928743,143084500
2018-10-12,166.35658264160156,166.87190752661826,163.12143332813156,166.21342632340668,102078400
2018-10-15,164.34300231933594,166.08939030937825,163.72268728566786,165.7744783884856,64885300
2018-10-16,169.12405395507812,169.53440326101537,165.76485415597415,166.07024257485693,71979700
2018-10-17,169.19088745117188,170.11657628626935,167.45403774523743,169.94480618246553,66987600
2018-10-18,165.26861572265625,168.60872531667974,164.5624304422792,168.55146862494348,82486200
2018-10-19,165.11593627929688,168.026606127349,164.5147118918422,166.6046685132587,82923700
2018-10-22,165.96530151367188,167.24408301883085,164.7055958673546,166.10844326360598,52909300
2018-10-23,165.35452270507812,166.17523596729484,161.10781465826247,162.84466415260965,77567000
2018-10-24,157.78675842285156,165.44038431324375,157.5004604302165,165.16363880945303,102997400
2018-10-25,163.24551391601562,164.21892163278693,159.52368229560514,160.23942026581688,83481100
2018-10-26,159.0465087890625,162.1957584761046,156.72751041014314,157.65319926340118,130970900
2018-10-29,155.773193359375,162.10032109089713,152.77663791690307,161.48002073208022,111871900
2018-10-30,158.34030151367188,158.45481491317355,154.60891792151705,155.31511786246728,92584000
2018-10-31,162.0621337890625,163.42680022614132,160.8405945278133,160.91694164174905,73828600
2018-11-01,164.19984436035156,164.37162905905822,161.0696845515367,162.3007621134643,52706800
2018-11-02,161.64227294921875,164.66745711796224,160.5352613589044,163.69404937049777,75966800
2018-11-05,161.24139404296875,161.90941297807413,159.44727356435376,161.85215629245374,39573500
2018-11-06,162.46298217773438,163.36958069918103,161.01241580638393,161.25099513106602,34410400
2018-11-07,167.55899047851562,167.55899047851562,164.01846779278142,164.40974128064505,51169600
2018-11-08,166.49020385742188,167.2918269008296,165.69811874486672,166.77648740026285,40296500
2018-11-09,163.6844482421875,165.33541249749237,162.3865766005753,164.9346011236929,50602700
2018-11-12,158.73158264160156,162.8446874701094,158.58842632364838,162.53931353624745,62578400
2018-11-13,158.86520385742188,161.73769372005032,158.41667355651052,159.4759663537249,64128100
2018-11-14,157.65316772460938,160.99327727200244,156.74656947408994,160.4397716567421,75270700
2018-11-15,160.41122436523438,160.84066432597447,155.99274426190348,157.36694922392596,73254300
2018-11-16,159.84812927246094,160.6211238662309,158.20670254126247,158.84609331094535,65390700
2018-11-19,154.65663146972656,159.27552287550571,154.16038248576865,159.08466236220613,67280500
2018-11-20,151.8891143798828,154.00769952424298,149.95185181588948,151.13519571011787,102652800
2018-11-21,153.04383850097656,154.57075178377667,151.95591751954188,153.97907980351067,42965800
2018-11-23,151.9368438720703,153.49237096568717,151.82231590907267,151.82231590907267,23503700
2018-11-26,155.4486846923828,155.52503179445802,153.41598496457743,154.0649280513564,42012600
2018-11-27,155.97360229492188,156.36487583370095,153.81683614770768,154.59938322526583,36608100
2018-11-28,160.99331665039062,160.99331665039062,156.0022415260549,157.09970053537265,70141000
2018-11-29,160.46844482421875,161.5277375875994,159.19921565600396,160.31576512631446,44885700
2018-11-30,161.63272094726562,161.7281585046168,159.88631849217202,160.68795611343222,36722800
2018-12-03,164.45745849609375,165.39268512509423,161.76627743328584,165.20182462799326,50771700
2018-12-04,158.1494140625,164.0566386095847,157.9585535752576,163.59855596613687,70594700
2018-12-06,159.2660369873047,159.28512741338966,154.37993635400704,154.96207057490608,71715500
2018-12-07,154.00770568847656,159.48547678727087,153.5114566952505,158.56934048163322,80432200
2018-12-10,155.62051391601562,156.29807097833648,152.12770944401038,153.72141743209775,73960800
2018-12-11,156.1358642578125,158.19719325558373,154.81890163783743,158.15901240651723,59058300
2018-12-12,157.51004028320312,159.9435518007928,157.42415523900806,158.41663861594972,53780000
2018-12-13,157.55776977539062,159.19919646422443,156.53664341915334,158.5407152904601,46378500
2018-12-14,153.72142028808594,156.32670223399666,153.35877508298088,155.75412063626393,56547400
2018-12-17,150.23812866210938,154.28443826285948,149.0356944015589,153.0629135837128,74834100
2018-12-18,151.1829071044922,152.64301104335064,149.86594490014036,151.40239595130993,63642100
2018-12-19,147.47064208984375,153.37786814163206,146.33500224315418,150.95389419487563,81856500
2018-12-20,145.3329620361328,148.74941940785516,143.5197651551806,147.1079926357042,99002100
2018-12-21,140.82861328125,147.05075169577933,140.01743773813502,146.05826809451398,141129400
2018-12-24,137.33628845214844,141.62385629536584,137.29801298538547,139.8054722547742,56163300
2018-12-26,145.91151428222656,145.9880652553839,137.90101425116757,138.84849683213318,98982100
2018-12-27,146.4761199951172,146.60052623743616,140.7625453610874,143.91122515039618,85824300
2018-12-28,146.39955139160156,148.90701106829354,145.2032420644187,147.52886038683724,77856600
2018-12-31,147.63414001464844,148.32321537321974,146.15072809323803,147.8351264123091,53015300
2019-01-02,148.22752380371094,149.0601504687191,144.39933374351912,144.50460955430984,58576700
2019-01-03,143.38485717773438,146.67708816665296,143.06902976416492,146.0454479428993,74820200
2019-01-04,149.51953125,150.2564619357029,145.2223971943118,145.79661694923175,74709300
2019-01-07,151.2996063232422,152.03653684376388,149.40465673099806,149.892745603784,52059300
2019-01-08,152.668212890625,153.23286737975056,150.44785580314223,152.68734332513475,49388700
2019-01-09,153.9123992919922,154.58232967934646,152.62037921371905,153.26159934185722,46491700
2019-01-10,154.35256958007812,154.43870032233602,151.88338607834984,152.74473731107247,38943400
2019-01-11,153.78794860839844,153.950644913533,152.9265971887994,153.44341096123568,30176600
2019-01-14,152.428955078125,153.08932017088273,151.77815520287623,152.48637558994992,30710200
2019-01-15,155.40538024902344,155.6159318707166,153.0414717173299,153.12760248891723,40874200
2019-01-16,155.37664794921875,156.74521869268492,155.3192128395891,155.66375048044657,33812200
2019-01-17,156.60166931152344,157.30030981822495,154.63015402198667,154.87898108650634,39329000
2019-01-18,158.15211486816406,158.88904560430458,156.78354381871904,157.7023013308278,57183200
2019-01-22,154.9842529296875,157.08975421615486,153.85492944300512,157.0131886743981,56711700
2019-01-23,155.18527221679688,156.48685761844143,153.43388785010106,155.7786516962595,38106100
2019-01-24,156.19017028808594,156.41986697649494,155.09913657407202,155.69250143156037,32417800
2019-01-25,158.05638122558594,158.53490495270353,156.90792720118077,157.44387143901085,36515900
2019-01-28,156.10400390625,156.11356912314855,154.8024188422049,156.01787314400946,33491200
2019-01-29,154.63021850585938,156.22848656343402,154.07512903501586,156.1901964739191,30784200
2019-01-30,158.56362915039062,159.13786351477765,155.89347294377998,156.38156193113838,41346500
2019-01-31,160.93710327148438,161.73145441022703,159.3196907386673,159.53980756400546,37258400
2019-02-01,160.25762939453125,161.3582429768838,159.81739564430103,160.14278834723441,32143700
2019-02-04,162.24826049804688,162.24826049804688,160.14275893181377,160.28631021456695,26718800
2019-02-05,163.68385314941406,163.87525975258342,162.4014128444528,162.4683985840376,28156400
2019-02-06,163.19573974609375,164.00922133890978,162.4588091004017,163.72211877873093,27970000
2019-02-07,161.0040740966797,162.171673050045,159.77905463796588,161.76971490922176,42036200
2019-02-08,161.31991577148438,161.3486260267022,159.41540069290616,159.5972274414905,29020700
2019-02-11,161.16677856445312,162.29610210594976,160.76482040325808,161.90370916166964,21434100
2019-02-12,163.54983520507812,163.78909706327522,162.05684354646976,162.3439606969833,29722100
2019-02-13,163.66473388671875,164.7653475842275,163.48290707727057,164.27724387536907,26094100
2019-02-14,163.86569213867188,164.44949176200808,162.53539655151397,163.08090609274328,30326800
2019-02-15,164.5547637939453,165.14812862245262,163.7891228066986,165.1098531446145,32521700
2019-02-19,164.880126953125,165.37779569625846,164.01879012377267,164.04750037785877,19487700
2019-02-20,164.85142517089844,165.64577631600045,163.9613780417197,164.99497644870618,32593000
2019-02-21,164.24850463867188,164.8610145192813,163.37760242018717,164.41120097846326,25207400
2019-02-22,165.4639434814453,165.5787845096046,164.51646118897312,164.60260656347867,27735400
2019-02-25,166.06690979003906,167.15794351030215,165.95205414348274,166.72727499503293,32608800
2019-02-26,166.23916625976562,166.7655453638009,165.38739447446767,165.66494645813515,21939700
2019-02-27,166.1338653564453,166.3348517488734,164.3824667492888,165.47350027139126,25162000
2019-02-28,165.75108337402344,166.34444823869106,165.28212477245148,165.617097288344,25085500
2019-03-01,166.8994903564453,167.14831741555574,165.74145661265771,166.94734564564683,31431200
2019-03-04,166.92823791503906,168.23938843255485,165.0619980461768,168.00012653646002,38063500
2019-03-05,167.05264282226562,167.56944204299103,166.2295813941579,167.05264282226562,22319900
2019-03-06,166.1051788330078,167.24406781158578,165.83720667374092,167.2153575519063,27194600
2019-03-07,164.06668090820312,165.74151439041862,163.45417096169987,165.68409386471347,39407400
2019-03-08,163.81781005859375,163.90394082417325,162.06641147488455,162.22910778877423,39303200
2019-03-11,167.22494506835938,167.33980072577955,164.4686575478941,164.4973678114018,30518400
2019-03-12,168.14361572265625,168.57428401846232,167.26313409914283,167.66509214878718,33953500
2019-03-13,169.4069366455078,170.28741840561815,168.77529652857794,169.01455835263127,42426100
2019-03-14,169.11990356445312,169.72283367827495,169.0720482593209,169.52186184146396,23751500
2019-03-15,170.689453125,171.19668720797836,169.66540513643622,169.78024618061602,38192000
2019-03-18,171.095947265625,171.61370167921424,170.27138788432228,170.61655261672723,32935100
2019-03-19,171.67124938964844,172.5820964169671,170.94256006382105,171.79588206646187,36893300
2019-03-20,172.35195922851562,173.40663331005624,170.89461002670419,171.68080964479145,50105000
2019-03-21,175.04617309570312,175.29545305200347,171.81504314038733,171.83422302316856,42428500
2019-03-22,171.201416015625,174.75853077551466,171.0192437068216,174.28871874912508,70794500
2019-03-25,170.87542724609375,171.4698719201722,169.638580877814,170.5782049090545,46336500
2019-03-26,171.67124938964844,173.24366346069328,170.79874750212647,172.19858649913783,33248100
2019-03-27,170.568603515625,172.31360699134652,169.32218918149601,171.93009713930115,37096700
2019-03-28,170.96168518066406,171.60407213371872,169.93578843263853,171.00962756252565,30368200
2019-03-29,172.25607299804688,172.41906540816865,171.23016152085623,172.28483550395293,35205500
2019-04-01,174.5379638671875,174.74889864265447,173.32031222603646,174.0298068071882,30969500
2019-04-02,175.1995391845703,175.37212884102337,174.28869240817707,174.72974185914683,22645200
2019-04-03,176.20626831054688,177.2992873532093,175.6597661041963,176.18708843121277,31633500
2019-04-04,176.13922119140625,176.89665844076958,175.12289205699213,176.25427124701426,28530800
2019-04-05,177.05003356933594,177.1555009762955,176.4364090097429,176.64734382366208,25674700
2019-04-08,177.50067138671875,177.6444839326469,176.06248740758141,176.76239951437168,22697500
2019-04-09,176.87744140625,177.4814833312612,176.5035141740915,176.8966212881452,25631900
2019-04-10,177.82666015625,177.88418517588678,176.91581320875088,177.10756815086157,24563000
2019-04-11,177.4047393798828,178.1238311780383,177.07875460924274,178.1238311780383,20654100
2019-04-12,178.17181396484375,178.28686399705362,177.43354212158255,178.19099384686652,24989100
2019-04-15,178.20057678222656,178.40192896890673,177.01167280412844,178.18139690017048,21073000
2019-04-16,178.814208984375,179.2073161185347,178.26769204713383,178.85255412016335,27195700
2019-04-17,179.43740844726562,180.18526291754938,178.9100860456281,180.01268786900548,29651600
