Date,Close,High,Low,Open,Volume
2022-09-09,386.41693115234375,387.28176346215974,382.4824212375365,382.74852125573165,76706900
2022-09-12,390.5700378417969,391.2923218090903,388.1846213728781,388.48874399097315,69256300
2022-09-13,373.5870361328125,383.0906492168183,372.46561674955393,381.88367179340526,122947100
2022-09-14,375.0125427246094,376.5331264751755,371.70527524233233,374.8889911257345,85023700
2022-09-15,370.75494384765625,376.3050503313671,369.48146319239925,373.4539664457312,87633800
2022-09-16,367.926513671875,368.58495903524056,364.6342868550473,366.57147330224217,103084800
2022-09-19,370.7797546386719,370.7797546386719,364.701089599931,364.77744712887517,73278500
2022-09-20,366.5237731933594,368.4609306805626,363.7659614872204,367.44941174370973,77274900
2022-09-21,360.1301574707031,371.50498233585387,360.1206054997159,368.45132204995605,106746600
2022-09-22,357.1051940917969,360.99858405499543,356.36086825522057,359.3572464253826,89472600
2022-09-23,351.1219177246094,353.66978968711527,346.67503807204696,353.63161092219536,122346900
2022-09-26,347.64837646484375,353.27853570562985,346.42691809015844,349.6523393463072,92581200
2022-09-27,346.7609558105469,353.4598882434016,344.3657404059386,351.18873199675016,108294100
2022-09-28,353.58392333984375,355.27296245080464,346.01660643811806,347.71519752115427,110802200
2022-09-29,346.1979064941406,350.3203103402681,343.24923029563433,350.03404240715685,112952300
2022-09-30,340.8444519042969,349.17519794486384,340.7108699138818,345.25315265968237,153711200
2022-10-03,349.8431701660156,351.6944470852205,342.78161312339256,344.5660844856892,89756500
2022-10-04,360.6836242675781,360.71225105913686,349.80500664731017,355.3683600338881,103602800
2022-10-05,359.8439025878906,362.1055067151951,353.9847287224127,356.3131384107271,88065700
2022-10-06,356.13177490234375,361.39930818363916,355.6355383734306,358.4410803172353,82333500
2022-10-07,346.1979064941406,356.2176918591457,344.432509914981,352.09525889115315,107789500
2022-10-10,343.55462646484375,347.55300090951783,341.31212602246524,347.3144345542121,76042800
2022-10-11,341.37884521484375,346.4269166005978,339.44168789952687,341.8559778454328,92482800
2022-10-12,340.25286865234375,343.36378317495866,340.00475032937624,341.7892510895263,76991800
2022-10-13,349.2324523925781,350.7020290219594,332.18925999717504,333.23895758959026,147254500
2022-10-14,341.27386474609375,353.3262387618921,340.6344942548241,351.6944243183575,123737000
2022-10-17,350.0435791015625,351.1505302643893,340.9398806417008,347.36209613161253,93168200
2022-10-18,354.156494140625,358.2789273270504,350.7115811797056,357.9735554343078,97162900
2022-10-19,351.64678955078125,354.8435843710711,348.831695054884,352.114370264022,79746900
2022-10-20,348.69805908203125,355.6260339289677,347.9346294295258,351.1982293100266,88283100
2022-10-21,357.17193603515625,357.65859149270045,346.9135849578602,348.4213111862988,131038400
2022-10-24,361.5425109863281,362.6780890904026,356.0459332134546,358.69881886172783,85436900
2022-10-25,367.3158264160156,367.63072116367647,361.35166805839594,361.4661752393635,78846300
2022-10-26,364.54840087890625,369.85411334727513,363.90905946867207,364.16670060269513,104087300
2022-10-27,362.60174560546875,367.39214701251325,361.9814498519805,365.55042194011406,81971800
2022-10-28,371.228271484375,371.70540412790007,362.31543719795053,362.49674993223925,100302000
2022-10-31,368.5467529296875,370.63659603718315,367.6402184672529,368.7662444084812,96631300
2022-11-01,366.9341125488281,372.53567477828875,365.7603847722544,372.2971084338641,85407600
2022-11-02,357.72540283203125,370.85610174230845,357.62044763501416,366.34241671143474,126990400
2022-11-03,354.04193115234375,357.08603938395083,351.9234613034175,354.48088497780066,87100100
2022-11-04,359.1377258300781,361.5424637304622,353.0781357834755,359.75799240640606,103505200
2022-11-07,362.5731506347656,363.16479052368436,358.355284750165,360.4355763343854,68286900
2022-11-08,364.52935791015625,367.50666109536877,360.44510344190144,363.68004778364957,84641100
2022-11-09,357.0192565917969,363.7086651999319,356.52302003221314,362.5539832992573,78495500
2022-11-10,376.63897705078125,376.9729757332263,368.0028876550996,370.30264142200895,141455800
2022-11-11,380.2843017578125,381.08588117365133,375.608378149284,377.49783406496215,93839900
2022-11-14,377.04931640625,381.8778966959395,376.7725713035823,378.51889318368023,71903500
2022-11-15,380.26513671875,383.9104368342091,376.4480758536066,382.80348568869397,93194500
2022-11-16,377.3642578125,379.58768334395705,376.73443916433405,378.6334179598029,68508500
2022-11-17,376.2095642089844,376.88711357872995,372.29709955126145,372.60244233222005,74496300
2022-11-18,377.9176940917969,379.6162851991159,375.06445009963727,379.54947963736595,92922500
2022-11-21,376.5435791015625,377.7173360224795,374.701853876587,376.5913098444823,51243200
2022-11-22,381.6107482910156,381.77298623141934,377.0779873956715,378.49031074798893,60429000
2022-11-23,384.01544189453125,384.5020973782574,381.0476617682043,381.2766761134872,68261600
2022-11-25,383.92950439453125,384.4829945177539,383.17565585566234,383.45237179541095,30545400
2022-11-28,377.80316162109375,382.47905555883773,377.03973194191514,380.83771815093434,67881600
2022-11-29,377.1542053222656,379.12951194332857,375.3124515497512,377.9366805703356,52310000
2022-11-30,389.0348205566406,389.0348205566406,375.4842725098609,377.4023257136843,144566700
2022-12-01,388.7486267089844,391.2487972907091,386.2389041546695,390.07504041496463,76398200
2022-12-02,388.3000793457031,389.20661386702676,383.7482445522166,383.8531997520255,85342700
2022-12-05,381.3148193359375,386.4105918965586,379.9597790901639,385.4754306592434,77289800
2022-12-06,375.81829833984375,381.69657620844976,373.7284840801718,381.1526671084108,77972200
2022-12-07,375.1789245605469,377.54551283524984,374.0433465972937,374.9689850432598,65927900
2022-12-08,378.11798095703125,379.1867531729355,375.2838125422079,377.06831268046307,60737900
2022-12-09,375.29345703125,379.43496494979524,375.1693978824169,376.877540928146,81447700
2022-12-12,380.7041931152344,380.7041931152344,375.41755464321574,376.0855229503339,75405800
2022-12-13,383.5859680175781,391.7162967072409,380.81860487443333,391.4586555975836,123782500
2022-12-14,381.1335754394531,386.9545999060633,378.1848989989114,383.2424937114521,108111300
2022-12-15,371.81036376953125,377.17332966722427,370.1499515992905,376.2667660559643,117705900
2022-12-16,367.4207458496094,370.59386612148,365.2829810609633,369.2517657317392,119858000
2022-12-19,364.3050842285156,367.9479610000422,362.6370475272463,367.6124286419873,79878100
2022-12-20,364.8036193847656,366.4237355185501,362.22485603598886,363.5477938735729,74427200
2022-12-21,370.2583312988281,371.38952801231983,366.86471190276114,367.40155201274337,78167400
2022-12-22,364.9761657714844,370.23912957543627,359.2722031883447,367.20980089104194,100120900
2022-12-23,367.07562255859375,367.21941379519086,362.39741929068407,363.950423157118,59857300
2022-12-27,365.6280517578125,367.3056844290648,363.9504190865602,366.96058546509136,51638200
