Date,Close,High,Low,Open,Volume,daily_return,log_return,price_range,volatility_20d,volume_change,volume_zscore,ma_20,ma_50,price_vs_ma20,price_vs_ma50,momentum_5d,momentum_20d,if_score,if_anomaly,yhat,yhat_lower,yhat_upper,residual,prophet_anomaly,consensus_anomaly
2018-04-04,232.9055328369141,233.6124746524792,226.75505274357224,226.88760096297804,123715300,0.010698426076113376,0.010641602836075424,0.029442932614695265,0.013726502877604192,0.031331253141753335,0.29953814843687004,236.91162109375,239.13015045166014,-0.016909631694473237,-0.026030250066707294,0.011358127073867186,-0.030286302471294158,-0.43064278499445663,0,242.004053136146,224.2750976508399,263.83600945497136,-9.098520299231922,0,0
2018-04-05,234.74371337890625,235.62740446622072,233.57723467130435,234.6641574491096,82652600,0.0078923867526981,0.007861404776100022,0.00873365154451287,0.013884043909807771,-0.33191286768896,-0.8435267942992999,236.64422912597655,238.8381805419922,-0.008031109628532583,-0.017143268943828074,0.022360780255515467,-0.022274167060701733,-0.41263203533496995,0,242.33031050511033,221.37202072788585,262.9728912276214,-7.586597126204083,0,0
2018-04-06,229.51222229003903,234.27530264645085,227.9922727264716,232.78188970165436,179521200,-0.022285968870326744,-0.02253805341293482,0.027375578770002303,0.01458717144882501,1.1719970091684955,1.649759394777754,236.0571662902832,238.44351745605468,-0.02772609746655917,-0.03745664911046151,-0.013034355217298677,-0.048667719787274466,-0.5157418869282517,0,242.69524235745706,221.93843887172207,262.01295157917406,-13.183020067418028,0,0
2018-04-09,230.643310546875,234.03668015553004,229.7066004086157,230.97027184463093,105442900,0.004928226678083458,0.0049161227200649575,0.018773922975035925,0.013949086430067377,-0.412643743468738,-0.3398280263425915,235.31674041748047,238.06936614990235,-0.01986016745903518,-0.03119282301256464,0.013710207499735061,-0.06033166498103215,-0.43692360833269617,0,243.23892399234592,221.69712023580445,264.72883263652466,-12.595613445470917,0,0
2018-04-10,234.3106689453125,235.0971668991006,232.3930745308955,233.5330165315341,103529000,0.01590056260353645,0.015775472913354797,0.011540628433083653,0.01457632090782986,-0.018151056164047108,-0.45127088215667743,234.77508850097655,237.71081939697265,-0.001978146653588076,-0.014303726099997008,0.016796043577434805,-0.04419056254994336,-0.4194582710417347,0,243.460794589999,222.86072804192742,261.45302743230826,-9.150125644686511,0,0
2018-04-11,233.0823211669922,234.74366437925772,232.7553598478326,232.82604325409437,91140200,-0.0052423894475202015,-0.005256178985612379,0.008530481940758566,0.014559897002600441,-0.11966502139497148,-0.7964726728600899,234.25122833251953,237.36115478515626,-0.004989972406326427,-0.01802668015344377,0.0007590559482408832,-0.04301701355795795,-0.3918476071387271,0,243.46201414400326,223.5856402926794,262.47027996049985,-10.379692977011075,0,0
2018-04-12,234.99996948242188,235.9455254387368,234.23116253465432,234.4079115432017,68890500,0.008227343480313953,0.00819368338602067,0.007295162241332662,0.01471882686936187,-0.2441260826726297,-1.3065658373153157,233.8857421875,237.10124298095704,0.004763981269232857,-0.008862347038408101,0.0010916420287772066,-0.03016686137689606,-0.4158565724633255,0,243.5023405392375,222.56519984319135,263.61182778425325,-8.502371056815633,0,0
2018-04-13,234.3106689453125,236.42270343128396,233.30327520427028,236.30781928359715,85079200,-0.002933194155844032,-0.002937504400408185,0.013313214635317146,0.014722374393169492,0.23499176228943042,-0.8776236294400064,233.49899826049804,236.82508087158203,0.0034761206294724066,-0.010617169081145449,0.020907150858439083,-0.03195629343484285,-0.4023400561400282,0,243.581169713956,223.86286723497068,261.90567916176286,-9.270500768643501,0,0
2018-04-16,236.237060546875,237.0058942313891,235.1236284260523,235.94545443544877,63405300,0.008221527471342416,0.008187914820246117,0.007967699060339917,0.014874518619245235,-0.25474969205164133,-1.3447617594961625,233.19544525146483,236.59308044433592,0.013043201989345294,-0.0015047773028369993,0.024252816987133663,-0.025055124700053222,-0.41586317172124826,0,243.29929979731187,223.26256666452866,263.67915088032544,-7.062239250436875,0,0
2018-04-17,238.76446533203125,239.36536871926083,237.4919481778344,238.00447707444596,64682000,0.010698595636541741,0.010641770601661842,0.007846312217445004,0.014800674969735094,0.020135540719782075,-1.2046465505206125,233.18219146728515,236.5195346069336,0.02393953770491636,0.009491523517617456,0.01900808190581471,-0.0011089662075551843,-0.40452404636903466,0,243.26658563023236,224.10552680899994,263.0673122815393,-4.502120298201106,0,0
2018-04-18,238.9412078857422,239.74534291484295,238.4816713341332,239.20630438235705,57303900,0.0007402380980987555,0.0007399642570078897,0.005288629750771192,0.014796590457379693,-0.1140672830153675,-1.3768662517525472,233.1574478149414,236.65231475830078,0.024806241983706175,0.00967196593778987,0.02513655557150729,-0.002066827376005498,-0.39643506970352127,0,243.0275050765849,223.47187164652672,262.74350693119914,-4.086297190842714,0,0
2018-04-19,237.6156311035156,238.4904763618451,236.58170100613293,238.2872177702289,77655900,-0.005547711062298011,-0.005563156763325767,0.00803303783866237,0.01484354114697356,0.35515907294267923,-0.877048258320349,233.08940505981445,236.66704681396484,0.019418411757238137,0.004008096193875265,0.011130476428803826,-0.005694514653486471,-0.4011218684629958,0,242.84368345705715,221.90633768807476,263.34277088950904,-5.228052353541557,0,0
2018-04-20,235.60081481933597,237.765868283229,234.71712393090704,237.54494556112175,99953100,-0.008479308683618902,-0.008515462539700746,0.012940296300162659,0.013813922173872594,0.28712821562817514,-0.278188723769029,233.21930389404298,236.66718200683593,0.0102114657128681,-0.00450576703731218,0.0055061337148269995,0.011149978709992014,-0.39491076060327984,0,242.71604486400696,222.10027367355954,261.3404417337148,-7.115230044670994,0,0
2018-04-23,235.5655059814453,236.73198452248616,234.4874019301393,236.1752549020754,65558000,-0.00014986721466869746,-0.00014987844588185484,0.00952848585787283,0.01281786549150366,-0.34411238871030514,-1.055742550716023,233.59575653076172,236.843349609375,0.008432299798323613,-0.005395311415909408,-0.002842714703082949,0.0330168822886292,-0.3917514986795964,0,241.9314520847763,222.18221674312966,263.7550590737486,-6.365946103330998,0,0
2018-04-24,232.39306640625,236.81152135905495,230.8907809350528,236.59059861141472,112885500,-0.013467334964760047,-0.013558842019772352,0.025477267956230766,0.011721025879546694,0.7219179962781048,0.24844960871343863,233.50164337158202,236.88794403076173,-0.004747619542736536,-0.018974699801219245,-0.026684870870215316,-0.00803440629830332,-0.44524101641974345,0,241.77221485270618,223.30135021240375,261.3914273131165,-9.379148446456185,0,0
2018-04-25,232.9674530029297,233.4092984846428,230.5107932033293,232.33119443053852,103840900,0.002471616755018058,0.002468567333959444,0.012441674765946922,0.011052868968707464,-0.0801218934229817,0.03774388547827193,233.6355224609375,236.87642944335937,-0.002859451555015587,-0.016502175626403454,-0.02500094033871736,0.011627006315879207,-0.38815554621270804,0,241.42763712785953,221.2569848902219,262.3162293052438,-8.460184124929839,0,0
2018-04-26,235.33580017089844,236.1664720523109,233.55075366409463,233.99259926194745,67731900,0.010166000174878453,0.01011467395689095,0.011114834148976729,0.01121667502529371,-0.3477338890552759,-0.871418100467954,233.9218391418457,236.90066375732422,0.006044587517950087,-0.006605568602495763,-0.009594616827307778,0.024939449161817784,-0.3990514557352675,0,241.1593669604046,220.97524695570934,260.6496323758294,-5.823566789506174,0,0
2018-04-27,235.55665588378903,236.2459337414099,234.61994564056343,235.94548205661184,57053600,0.0009384705290491624,0.0009380304409005315,0.006902747429258205,0.01088619663087552,-0.15765540314091298,-1.0653103905617423,234.0725082397461,236.86611785888672,0.006340546590472783,-0.005528278957473369,-0.00018743116648722857,0.012958370745952186,-0.37660180530090315,0,240.9682120075506,221.968939372756,261.11396002333066,-5.411556123761557,0,0
2018-04-30,233.7451019287109,236.73198165607025,233.6743915505361,236.17525204240047,82182300,-0.007690523319247022,-0.007720247890117097,0.013080873482716587,0.009775923844952501,0.44044021761992225,-0.28499203242737214,234.3835678100586,236.73478729248046,-0.0027240215144480142,-0.012628838363648956,-0.0077278039717656455,0.027343022506796544,-0.39369480984590993,0,240.11601264280245,220.71397810890358,259.4644516990235,-6.370910714091536,0,0
2018-05-01,234.1604461669922,234.2664847699566,231.62423039491983,233.17953515335415,74203400,0.0017769109806113903,0.0017753341419531649,0.011283948328115329,0.009401536892095387,-0.09708781574621295,-0.4878108659309239,234.56958084106446,236.6103549194336,-0.0017441932266123257,-0.010354190767667866,0.00760513120323747,0.016144148692157856,-0.37046639731788433,0,239.97400335481504,219.54831544371964,260.04202352719574,-5.813557187822852,0,0
2018-05-02,232.5874938964844,234.7790304291084,232.1986676791265,233.96604976962223,86368900,-0.006717412339511952,-0.006740075703574235,0.011094159478455537,0.00924594033924172,0.16394801316381735,-0.0030709187321964746,234.55367889404297,236.48456451416016,-0.00838266535331886,-0.016479175398538132,-0.0016309536012333314,-0.00136552763069131,-0.38173914147137666,0,239.66581653328453,220.20842449109398,260.85947717764014,-7.078322636800124,0,0
2018-05-03,232.07489013671875,232.72881274557488,228.92010728332005,231.75677437071465,136311500,-0.002203917980189374,-0.002206350181659872,0.016411536207174632,0.009064605586784865,0.578247494179039,1.5806775200288434,234.42023773193358,236.37228729248048,-0.010004885320084037,-0.018180630246405535,-0.01385641297164153,-0.011369093569205346,-0.414030212919625,0,239.45262093693287,220.06217636130063,260.1112224708233,-7.377730800214124,0,0
2018-05-04,235.07945251464844,235.75991179330265,230.7758819816889,231.1028433123168,91222100,0.012946520738024159,0.012863430919369995,0.021201469368332688,0.007972228182758058,-0.3307820690110519,0.30972436491346733,234.69859924316407,236.31393981933593,0.001622733466294696,-0.005223929259658856,-0.0020258538963807693,0.024256791943628953,-0.4136110150064658,0,239.3347139205863,218.40267576380865,258.72490657979586,-4.255261405937858,0,0
2018-05-07,235.87481689453125,236.84685543367848,235.15900236383027,235.84830724288372,55304900,0.0033833853676907832,0.003377674596951116,0.0071557154429203905,0.007941928924998136,-0.393733536061985,-1.2591169102906385,234.96017456054688,236.1956301879883,0.0038927547432030057,-0.0013582524503171385,0.009111270988129139,0.022682237500198488,-0.393001848812358,0,238.805553353051,218.2403448619948,257.37776502757794,-2.9307364585197604,0,0
2018-05-08,235.87481689453125,236.23710647767692,234.31066654300145,235.50365480335705,67499200,0.0,0.0,0.00816721327032066,0.007143548070342768,0.2204922167836847,-0.615079147664345,235.03838195800782,236.02116485595704,0.003558716366048121,-0.0006200628723915709,0.007321350619209355,0.006675530210636049,-0.36862423631657876,0,238.80342520871403,219.2204135082963,258.64510251237465,-2.9286083141827817,0,0
2018-05-09,238.15472412109372,238.4816854756761,236.02502557830903,236.5464000313064,59666100,0.009665750912196458,0.009619336389649359,0.010315394357316824,0.007304518845795986,-0.11604730130134877,-0.8990404927619134,235.2920021057129,235.95338134765626,0.01216667795658711,0.009329566547698582,0.023936068665356025,0.02176228093450039,-0.3810393219419137,0,238.64988190918987,218.15501096717864,258.7711577332525,-0.49515778809615085,0,0
2018-05-10,240.3816070556641,240.7085953665572,238.7909741028311,238.89701270393888,72063900,0.00935057216600943,0.009307126185953056,0.007977404291510806,0.007366240419064956,0.20778633093163457,-0.3261728128623846,235.561083984375,235.97907409667968,0.020464004451638762,0.018656454924391767,0.03579326015861395,0.022900588391969068,-0.38643994289461503,0,238.605110632697,220.01655873311734,259.3350219033561,1.7764964229670852,0,0
2018-05-11,241.11508178710935,241.38017828562056,239.99277701782748,240.505332872426,59871500,0.003051293068672356,0.003046647321934358,0.005754104046540215,0.007312636033880411,-0.16918873388756372,-0.8261915233656332,235.90130462646485,236.08896759033203,0.022101518975913215,0.02128906847311376,0.025674848260440086,0.02904013236966585,-0.3642845943130511,0,238.66827814142837,218.43937535795675,259.75335901098106,2.4468036456809727,0,0
2018-05-14,241.23001098632807,242.2020496411793,240.682099840212,241.5481268439639,54790600,0.0004766570318492924,0.0004765434669725184,0.006300832117664775,0.007138600874077698,-0.08486341581553825,-1.0231085890617448,236.1509521484375,236.17686767578124,0.021507678845597077,0.02139558950152426,0.02270354318575407,0.02113533934046874,-0.3645328966860552,0,238.74432023467133,216.96060998641016,259.7192821349609,2.4856907516567333,0,0
2018-05-15,239.5686187744141,240.01928281464853,238.6230629980571,240.00161870440056,87036100,-0.006887170485633032,-0.006910996503196088,0.005828058047561596,0.006971347559380393,0.5885224837837146,0.39318060672325555,236.19115982055663,236.17679412841798,0.014299684020449534,0.014361379823590332,0.015660009527572738,0.003367977899326746,-0.39596517574380113,0,238.95898361094387,219.57390643549365,260.25168483158905,0.609635163470216,0,0
2018-05-16,240.57601928710935,241.0355558477446,239.5774441834004,239.6039808016906,53942600,0.004205060403357219,0.004196243844326438,0.006060918576444103,0.007028525985623025,-0.38022728500013214,-1.1010276245751665,236.272900390625,236.18472076416015,0.018212494489931258,0.018592644387585452,0.010166899585768885,0.006841898121436207,-0.3809805528869764,0,239.02645923986023,219.38490558708898,258.10328948718785,1.5495600472491162,0,0
2018-05-17,240.37277221679688,241.4508762019442,239.59511990382416,240.31090738096805,56536400,-0.0008448351207852589,-0.0008451921951026964,0.007720326561971417,0.006897773274484301,0.04808444531780087,-0.913869820798852,236.41075744628907,236.1903451538086,0.01675902912923897,0.017707866340872847,-3.67533896433736e-05,0.011603365908533725,-0.3640928543137783,0,239.20466074926392,219.24965942795276,259.41924075831037,1.1681114675329525,0,0
2018-05-18,239.7718048095703,240.39039913594385,239.4183338951149,240.0280826839939,64368000,-0.002500147590279278,-0.0025032781783092036,0.0040541265542084065,0.006607016444102412,0.13852314615009087,-0.4996648546060897,236.6193069458008,236.16071166992188,0.013323079610285673,0.015290829342924745,-0.005571103091448593,0.017703631430276534,-0.3682477459216085,0,239.49030507392285,218.32342847707562,259.0970634447659,0.2814997356474578,0,0
2018-05-21,241.57455444335935,242.11361986539976,240.8676125766644,241.25643869377768,58025900,0.007518605597604866,0.007490481762583196,0.005157858167663459,0.006763626872474859,-0.09852877206065125,-0.7610794741158106,236.91975936889648,236.08316619873048,0.019647137439537526,0.02326039731272629,0.0014282777487863996,0.025509033832769035,-0.37181330807506946,0,240.20422368521562,219.9945407021657,261.69962164137917,1.370330758143723,0,0
2018-05-22,240.9029693603516,242.35223541747547,240.5760080340291,242.09595749896323,52966400,-0.0027800323778107705,-0.002783903844688532,0.007373206682186785,0.005904650961411933,-0.08719382206911053,-0.9088012246767119,237.34525451660156,235.9983514404297,0.014989618608537139,0.020782424495706296,0.005569805397567462,0.03661857509649313,-0.3622997644573705,0,240.61236949600556,219.6810592483676,259.67427610543183,0.290599864346035,0,0
2018-05-23,241.5657501220703,241.5922867405001,239.47140684233705,239.63049171237492,64694200,0.002751235335448632,0.0027474576148591033,0.008779721036990179,0.005906614885715019,0.22141961696471735,-0.2745507702090864,237.7751693725586,235.95847595214843,0.015941869622106915,0.023763817541604292,0.0041140045375005485,0.03690771825982275,-0.35973352874102543,0,240.85905734415073,220.00965231021607,260.7395027095602,0.7066927779195851,0,0
2018-05-24,241.07098388671875,241.44214611106025,239.2859371097526,241.16820395638024,76043800,-0.00204816384401163,-0.0020502641999830605,0.008944290874595114,0.0056240727880298704,0.17543458300744108,0.2810883401287568,238.06192855834962,235.93370178222656,0.012639800687960914,0.021774261437367867,0.00290470365458928,0.024370213591198064,-0.3605297898997478,0,241.19946445884776,220.08951364617946,261.21055257426246,-0.128480572129007,0,0
2018-05-25,240.49647521972656,241.1238882133398,239.99276492981863,240.49647521972656,56374800,-0.002383151459082966,-0.0023859956842328684,0.004703284247670267,0.005681562569979555,-0.2586535654451777,-0.7149266075167682,238.30891952514648,235.90272033691406,0.009179495668643036,0.019473089908635843,0.003022333717393577,0.02097083318407522,-0.37152263087055964,0,241.62771089507805,220.78127960246033,261.8557958387675,-1.1312356753514905,0,0
2018-05-29,237.73057556152344,239.6305330453535,236.61714308785497,238.87054465819887,115908600,-0.011500790835608288,-0.011567436407808027,0.012675651629500566,0.006042609761613754,1.0560356755145914,1.9817383993002866,238.5081932067871,235.81116943359376,-0.003260339340164572,0.008139589539121452,-0.01591218450425491,0.01705051186068518,-0.4598154930541834,0,243.08062958382834,223.05802879773188,262.49516589709003,-5.350054022304903,0,0
2018-05-30,240.9029693603516,241.3448148214591,238.96771105135883,239.03839445916907,69678400,0.013344492147612463,0.013256238677164604,0.00986747393115152,0.0066570542744168295,-0.39885047356279,-0.10215567492236712,238.84531936645507,235.84863800048828,0.0086149898158126,0.021430403002169755,0.0,0.02879445826026039,-0.40082367267651453,0,243.34221982709764,222.9471559309043,262.40685115156424,-2.4392504667460457,0,0
2018-05-31,239.4272003173828,240.79691034341292,238.8262970135828,240.4964586915129,93519900,-0.00612598942589726,-0.00614483028446361,0.008230532400737619,0.006620115829923141,0.34216486027233683,0.9485982220377641,239.1873046875,235.84846038818358,0.0010029613829055405,0.015173895658716503,-0.008852868436882377,0.029407025744653703,-0.38345178919159745,0,243.66872469480313,223.02698761712514,262.49763797739774,-4.241524377420319,0,0
2018-06-01,241.7778167724609,242.07826841884983,240.65551215742437,240.7262225260476,71258400,0.009817666714400541,0.009769786550482249,0.005884560793947569,0.006811868085825383,-0.2380402459797326,0.13409809434597741,239.6724510192871,235.90448699951173,0.008784346069896766,0.024897066807217334,0.002932052934559337,0.04180946344529568,-0.3818331886941353,0,244.05429307729955,224.63618355784706,263.7184798531576,-2.2764763048386385,0,0
2018-06-04,242.9266357421875,243.18291366768244,242.3610875599762,242.5996744069565,45385200,0.004751548281237694,0.004740295307655921,0.003383021813130566,0.006354431002505685,-0.36308982519955546,-1.2951395397638565,240.06481018066407,236.10296295166015,0.011921053982754597,0.028901258608619987,0.010104765652971137,0.03338098308294324,-0.3931124225582261,0,244.76370349150437,223.7375713206991,263.39052152004314,-1.8370677493168728,0,0
2018-06-05,243.10336303710935,243.48334363778017,242.2903555730624,243.0591623128724,51135000,0.0007274924562385987,0.0007272279618723204,0.00490732851168186,0.006344314123027892,0.1266888765500649,-0.9239397244955397,240.42623748779297,236.40430114746093,0.011134914297580754,0.028337309673015523,0.022600321657806566,0.030645688411112815,-0.36703523081451533,0,245.0686141005031,224.50285552099467,264.06727641979455,-1.9652510633937652,0,0
2018-06-06,245.13589477539065,245.2419333877469,243.09457058319848,243.71316511275836,62732200,0.00836077178402106,0.008326014131096321,0.008759887271980257,0.006511478985940706,0.22679573677520293,-0.2137515239384758,240.88929138183593,236.62151245117187,0.017628859170926738,0.03598312865139756,0.017571080282980267,0.03926268180210357,-0.37286477348727093,0,245.16338652276016,226.00120224312874,264.42088198153635,-0.027491747369509767,0,0
2018-06-07,245.10939025878903,245.9135523768244,244.19918952617525,245.62194618673365,72969400,-0.00010812172825980237,-0.00010812757383522293,0.006994276509925321,0.006263790732766931,0.1631889205224748,0.3600224766632307,241.2370246887207,236.91790283203125,0.016052119590950095,0.03457521499574198,0.02373243279741799,0.029202301837015332,-0.365761339746967,0,245.3059530050469,224.80853469965854,264.5324074750082,-0.19656274625785386,0,0
2018-06-08,245.8339691162109,245.8869884117893,244.48192314275173,244.6498265681184,72139700,0.002956144832545471,0.0029517840284085995,0.0057155049568165025,0.005997300206270808,-0.011370519697297743,0.3100232299504815,241.50964279174804,237.2423928833008,0.01790539820470733,0.03621433812268239,0.01677636268660354,0.022682110030507685,-0.36125081004245585,0,245.4941374350338,227.17309003164758,266.6497097490385,0.3398316811771167,0,0
2018-06-11,246.1610107421875,246.87679843413775,245.940087949163,246.05497211643404,58892500,0.0013303353769713588,0.0013294512648872707,0.003805275588325403,0.0059807440418329786,-0.1836325906539672,-0.4806184237217739,241.76193923950194,237.5147476196289,0.01819588110735499,0.03640305795413287,0.013314204883784653,0.02092747130406969,-0.3610257001005133,0,245.5724503979379,226.8691150483724,266.1854645117808,0.5885603442496006,0,0
2018-06-12,246.47906494140625,246.84135445972845,245.83396090926507,246.57625799068668,72329000,0.0012920575775172694,0.0012912235894219231,0.004087136368773783,0.005979386911662717,0.2281529906184998,0.2748276430343268,242.02439193725587,237.89385070800782,0.018405884499878178,0.036088424344923355,0.013885870858074467,0.021759539510097126,-0.36625946182750513,0,245.6690003325556,226.1030292151734,265.8336398145545,0.810064608850638,0,0
2018-06-13,245.6925811767578,246.9739437759287,245.48932256014055,246.71766586247327,79070600,-0.0031908745062604327,-0.0031959762017886068,0.00604259684471328,0.0057732930128315645,0.09320742717305652,0.7252757054035848,242.33059005737306,238.19889862060546,0.013873572950855213,0.03145976996345401,0.0022709297709224696,0.025562456525703103,-0.36682845262448593,0,245.5641184858613,226.59672426721397,267.64418027817015,0.1284626908965265,0,0
2018-06-14,246.3112030029297,246.84139603030303,245.7191181648838,246.5586354050737,77097600,0.0025178693764742466,0.002514704854165233,0.004556341131612566,0.005740515470117901,-0.02495238432489444,0.5369831215148095,242.61734924316406,238.46701202392578,0.015225019032185753,0.032894239385265124,0.004903168919280443,0.023839382382397023,-0.3655577316397369,0,245.5202733807175,226.61708878978925,264.09731643712394,0.7909296222121895,0,0
2018-06-15,245.9969940185547,246.3343088427787,244.4169617544594,245.52653573456027,120041600,-0.0012756585187531089,-0.0012764728637057316,0.007794189095557341,0.0057493715301617536,0.5570082596604824,2.4970547810175603,242.89856033325196,238.69207763671875,0.012756080896699157,0.030603933126568922,0.0006631504300640412,0.0233979154539401,-0.4170102974739529,0,245.53962207197645,225.9922910563694,266.5925895013344,0.45737194657823466,0,0
2018-06-18,245.49099731445312,245.6152825906572,244.0618791733416,244.54119558074223,52917600,-0.002056922305576636,-0.002059040675642459,0.006327740871596261,0.005735305975810206,-0.5591728200890358,-0.924011232676539,243.18451995849608,239.01165313720702,0.009484474407954442,0.02710890490986468,-0.0027218503276138506,0.023852648185323844,-0.39814604374376883,0,245.25503446640425,225.816059146189,264.9062385752979,0.2359628480488709,0,0
