Date,Close,High,Low,Open,Volume,daily_return,log_return,price_range,volatility_20d,volume_change,volume_zscore,ma_20,ma_50,price_vs_ma20,price_vs_ma50,momentum_5d,momentum_20d,ticker,if_score,if_anomaly,yhat,yhat_lower,yhat_upper,residual,prophet_anomaly,consensus_anomaly
2021-08-06,414.6301574707031,415.0518362349307,413.9835986168319,414.26472732503214,46930000,0.0016524396191235358,0.0016510758429412753,0.0025763625699953704,0.0068485388989299074,0.20426895767737507,-0.6517254639560514,409.5312927246094,402.2388519287109,0.012450488733525148,0.030805839571629273,0.009076159079100199,0.016003706088349334,SPY,-0.37118573444039116,0,415.0682775522252,395.242585486863,434.38414953147014,-0.43812008152207227,0,0
2021-08-09,414.2928466796875,414.92064647615,413.5244682278816,414.60205680992107,41222600,-0.0008135220869442961,-0.0008138531756147452,0.003370027408047161,0.006825609350345618,-0.12161517153206902,-0.8496995380653147,409.7678924560547,402.69251403808596,0.011042725179152647,0.028806923985938315,0.010374922159615885,0.011553825530960404,SPY,-0.3653108297442932,0,415.6815518820283,395.7799811891982,436.1801452044318,-1.388705202340816,0,0
2021-08-10,414.8081665039063,415.5203248634887,414.05854719624097,414.74256695054606,43339300,0.001243854023425195,0.0012430810778972755,0.003523984784503979,0.006760878073253412,0.051348046945122405,-0.7358621333956966,410.1000701904297,403.1424737548828,0.011480359687064744,0.028936898264201313,0.0034681000426934894,0.016276655288499864,SPY,-0.36203441473850334,0,416.07718485462544,396.24825883801054,434.4061030307067,-1.2690183507191364,0,0
2021-08-11,415.8390197753906,415.9327293616088,414.752051486792,415.8765093291081,44034300,0.0024851325377042155,0.002482049702285973,0.0028392666841473356,0.006769641529216854,0.01603625346971449,-0.6596550776671725,410.4533355712891,403.6199609375,0.013121306948585256,0.030273673307705175,0.010934556031132692,0.017284153572118877,SPY,-0.36305830621103796,0,416.3265067579235,396.54848554184537,434.486482181537,-0.4874869825328574,0,0
2021-08-12,417.0852661132813,417.22584478983765,414.7895385435861,415.6890876543333,38909400,0.0029969441986561485,0.0029924623137976246,0.005841266628655832,0.006707103249954639,-0.11638427316887068,-0.8165210290152184,410.9387237548828,404.1100457763672,0.014957320892602962,0.032108136069684684,0.007583425383327569,0.023829896382830507,SPY,-0.3554380977944545,0,416.68582035932116,396.5343201158496,436.29685527517194,0.39944575396015125,0,0
2021-08-13,417.8443298339844,417.8630603142729,417.0478411813488,417.5350910342285,39470300,0.0018199245630914351,0.0018182705069180064,0.001951011596227675,0.006360468378183196,0.014415539689637935,-0.7209914391995308,411.62183074951173,404.64445251464844,0.01511702883479784,0.032620927427290246,0.007751902039369485,0.03380193445574298,SPY,-0.3652505293047786,0,417.1495210089203,397.5871482856752,438.7218933511776,0.694808825064058,0,0
2021-08-16,418.8281555175781,418.95932605512974,414.9862914344037,416.5417789840265,73740000,0.0023545268257789687,0.002351759270829253,0.009486073389254935,0.005046208490045258,0.8682401704572806,1.2693823466016483,412.65257720947267,405.12699157714843,0.014965563404128652,0.03381943001894649,0.01094710872813387,0.05176856979315336,SPY,-0.42032875077140974,0,418.36061029166234,399.17822745742365,439.533518656784,0.46754522591578507,0,0
2021-08-17,416.0826110839844,416.9446705471954,413.0934557834653,416.2700016386988,92673900,-0.006555300538954589,-0.006576880883663119,0.00925588972270888,0.00462070260908737,0.2567656631407649,2.712456202509979,413.2607131958008,405.56227783203127,0.006828372013302339,0.025940117774736024,0.003072370996982432,0.030111712710379823,SPY,-0.4258422460528754,0,418.91360337725894,398.0273458654957,438.7254665659519,-2.830992293274562,0,0
2021-08-18,411.528564453125,416.6354357523996,411.2849538867955,415.07056886412056,89351900,-0.010945053961748386,-0.011005391735577586,0.01300148356096318,0.005123219428167663,-0.03584612280264454,2.1106879284005418,413.4776336669922,405.9048028564453,-0.004713844365852503,0.01385487818105128,-0.010365682673535215,0.010654504708042412,SPY,-0.4255868235870422,0,419.29134781248996,401.3359678896485,440.49838432478805,-7.76278335936496,0,0
2021-08-19,412.165771484375,413.3652083057249,408.66125638495504,408.8018064511608,92812200,0.001548390771116459,0.001547193250120686,0.011412767013206877,0.005115970517530246,0.03872665270688147,1.9523109160888674,413.6837814331055,406.27184020996094,-0.003669493504124597,0.014507358598538554,-0.011794937459071453,0.010104222299621712,SPY,-0.410432412683042,0,419.74625110002125,399.5950748043589,439.4481456218172,-7.580479615646254,0,0
